Detailed,,,,,,,,,
 ==================== ,,,,,,,,,
Variable,Value,Unit,Category,Channel,Collection,Image,Surpass Object,Time,ID
Position X,132.248,um,Surface,,Position,,Surface contact Area - cd68,1,39
Position X,131.109,um,Surface,,Position,,Surface contact Area - cd68,1,40
Position X,135.433,um,Surface,,Position,,Surface contact Area - cd68,1,41
Position X,131.311,um,Surface,,Position,,Surface contact Area - cd68,1,42
Position X,136.133,um,Surface,,Position,,Surface contact Area - cd68,1,43
Position X,126.244,um,Surface,,Position,,Surface contact Area - cd68,1,44
Position X,129.796,um,Surface,,Position,,Surface contact Area - cd68,1,45
Position X,132.15,um,Surface,,Position,,Surface contact Area - cd68,1,46
Position X,131.834,um,Surface,,Position,,Surface contact Area - cd68,1,47
Position X,135.315,um,Surface,,Position,,Surface contact Area - cd68,1,48
Position X,132.158,um,Surface,,Position,,Surface contact Area - cd68,1,49
Position X,137.262,um,Surface,,Position,,Surface contact Area - cd68,1,50
Position X,138.512,um,Surface,,Position,,Surface contact Area - cd68,1,51
Position X,142.017,um,Surface,,Position,,Surface contact Area - cd68,1,52
Position X,132.378,um,Surface,,Position,,Surface contact Area - cd68,1,53
Position X,132.509,um,Surface,,Position,,Surface contact Area - cd68,1,54
Position Y,109.155,um,Surface,,Position,,Surface contact Area - cd68,1,0
Position Y,82.1115,um,Surface,,Position,,Surface contact Area - cd68,1,1
Position Y,78.475,um,Surface,,Position,,Surface contact Area - cd68,1,2
Position Y,79.493,um,Surface,,Position,,Surface contact Area - cd68,1,3
Position Y,81.5311,um,Surface,,Position,,Surface contact Area - cd68,1,4
Position Y,82.9096,um,Surface,,Position,,Surface contact Area - cd68,1,5
Position Y,83.3528,um,Surface,,Position,,Surface contact Area - cd68,1,6
Position Y,89.4964,um,Surface,,Position,,Surface contact Area - cd68,1,7
Position Y,89.675,um,Surface,,Position,,Surface contact Area - cd68,1,8
Position Y,90.028,um,Surface,,Position,,Surface contact Area - cd68,1,9
Position Y,91.625,um,Surface,,Position,,Surface contact Area - cd68,1,10
Position Y,90.1897,um,Surface,,Position,,Surface contact Area - cd68,1,11
Position Y,106.061,um,Surface,,Position,,Surface contact Area - cd68,1,12
Position Y,79.425,um,Surface,,Position,,Surface contact Area - cd68,1,13
Position Y,79.425,um,Surface,,Position,,Surface contact Area - cd68,1,14
Position Y,90.55,um,Surface,,Position,,Surface contact Area - cd68,1,15
Position Y,109.408,um,Surface,,Position,,Surface contact Area - cd68,1,16
Position Y,103.007,um,Surface,,Position,,Surface contact Area - cd68,1,17
Position Y,105.886,um,Surface,,Position,,Surface contact Area - cd68,1,18
Position Y,108.375,um,Surface,,Position,,Surface contact Area - cd68,1,19
Position Y,99.575,um,Surface,,Position,,Surface contact Area - cd68,1,20
Position Y,96.6427,um,Surface,,Position,,Surface contact Area - cd68,1,21
Position Y,90.9181,um,Surface,,Position,,Surface contact Area - cd68,1,22
Position Y,90.8277,um,Surface,,Position,,Surface contact Area - cd68,1,23
Position Y,93.7148,um,Surface,,Position,,Surface contact Area - cd68,1,24
Position Y,91.6032,um,Surface,,Position,,Surface contact Area - cd68,1,25
Position Y,93.7312,um,Surface,,Position,,Surface contact Area - cd68,1,26
Position Y,93.1398,um,Surface,,Position,,Surface contact Area - cd68,1,27
Position Y,92.1706,um,Surface,,Position,,Surface contact Area - cd68,1,28
Position Y,87.225,um,Surface,,Position,,Surface contact Area - cd68,1,29
Position Y,85.7561,um,Surface,,Position,,Surface contact Area - cd68,1,30
Position Y,86.9536,um,Surface,,Position,,Surface contact Area - cd68,1,31
Position Y,89.3564,um,Surface,,Position,,Surface contact Area - cd68,1,32
Position Y,82.7846,um,Surface,,Position,,Surface contact Area - cd68,1,33
Position Y,79.818,um,Surface,,Position,,Surface contact Area - cd68,1,34
Position Y,121.773,um,Surface,,Position,,Surface contact Area - cd68,1,35
Position Y,107.747,um,Surface,,Position,,Surface contact Area - cd68,1,36
Position Y,102.288,um,Surface,,Position,,Surface contact Area - cd68,1,37
Position Y,99.455,um,Surface,,Position,,Surface contact Area - cd68,1,38
Position Y,89.9463,um,Surface,,Position,,Surface contact Area - cd68,1,39
Position Y,86.3841,um,Surface,,Position,,Surface contact Area - cd68,1,40
Position Y,88.0757,um,Surface,,Position,,Surface contact Area - cd68,1,41
Position Y,84.9082,um,Surface,,Position,,Surface contact Area - cd68,1,42
Position Y,77.8527,um,Surface,,Position,,Surface contact Area - cd68,1,43
Position Y,75.3494,um,Surface,,Position,,Surface contact Area - cd68,1,44
Position Y,64.7145,um,Surface,,Position,,Surface contact Area - cd68,1,45
Position Y,90.5382,um,Surface,,Position,,Surface contact Area - cd68,1,46
Position Y,92.0166,um,Surface,,Position,,Surface contact Area - cd68,1,47
Position Y,88.205,um,Surface,,Position,,Surface contact Area - cd68,1,48
Position Y,86.9218,um,Surface,,Position,,Surface contact Area - cd68,1,49
Position Y,76.7304,um,Surface,,Position,,Surface contact Area - cd68,1,50
Position Y,74.63,um,Surface,,Position,,Surface contact Area - cd68,1,51
Position Y,71.7859,um,Surface,,Position,,Surface contact Area - cd68,1,52
Position Y,99.6877,um,Surface,,Position,,Surface contact Area - cd68,1,53
Position Y,90.5761,um,Surface,,Position,,Surface contact Area - cd68,1,54
Position Z,34.475,um,Surface,,Position,,Surface contact Area - cd68,1,0
Position Z,35.5452,um,Surface,,Position,,Surface contact Area - cd68,1,1
Position Z,35.175,um,Surface,,Position,,Surface contact Area - cd68,1,2
Position Z,35.4452,um,Surface,,Position,,Surface contact Area - cd68,1,3
Position Z,35.6862,um,Surface,,Position,,Surface contact Area - cd68,1,4
Position Z,35.4962,um,Surface,,Position,,Surface contact Area - cd68,1,5
Position Z,35.5306,um,Surface,,Position,,Surface contact Area - cd68,1,6
Position Z,35.7,um,Surface,,Position,,Surface contact Area - cd68,1,7
Position Z,34.825,um,Surface,,Position,,Surface contact Area - cd68,1,8
Position Z,35.587,um,Surface,,Position,,Surface contact Area - cd68,1,9
Position Z,35.525,um,Surface,,Position,,Surface contact Area - cd68,1,10
Position Z,35.7581,um,Surface,,Position,,Surface contact Area - cd68,1,11
Position Z,35.2882,um,Surface,,Position,,Surface contact Area - cd68,1,12
Position Z,35.875,um,Surface,,Position,,Surface contact Area - cd68,1,13
Position Z,36.075,um,Surface,,Position,,Surface contact Area - cd68,1,14
Position Z,35.85,um,Surface,,Position,,Surface contact Area - cd68,1,15
Position Z,34.55,um,Surface,,Position,,Surface contact Area - cd68,1,16
Position Z,34.9319,um,Surface,,Position,,Surface contact Area - cd68,1,17
Position Z,34.925,um,Surface,,Position,,Surface contact Area - cd68,1,18
Position Z,34.125,um,Surface,,Position,,Surface contact Area - cd68,1,19
Position Z,34.425,um,Surface,,Position,,Surface contact Area - cd68,1,20
Position Z,34.5501,um,Surface,,Position,,Surface contact Area - cd68,1,21
Position Z,35.1485,um,Surface,,Position,,Surface contact Area - cd68,1,22
Position Z,35.4327,um,Surface,,Position,,Surface contact Area - cd68,1,23
Position Z,34.425,um,Surface,,Position,,Surface contact Area - cd68,1,24
Position Z,34.5916,um,Surface,,Position,,Surface contact Area - cd68,1,25
Position Z,34.175,um,Surface,,Position,,Surface contact Area - cd68,1,26
Position Z,34.445,um,Surface,,Position,,Surface contact Area - cd68,1,27
Position Z,34.9643,um,Surface,,Position,,Surface contact Area - cd68,1,28
Position Z,34.65,um,Surface,,Position,,Surface contact Area - cd68,1,29
Position Z,34.7335,um,Surface,,Position,,Surface contact Area - cd68,1,30
Position Z,34.9271,um,Surface,,Position,,Surface contact Area - cd68,1,31
Position Z,34.183,um,Surface,,Position,,Surface contact Area - cd68,1,32
Position Z,35.4425,um,Surface,,Position,,Surface contact Area - cd68,1,33
Position Z,35.5294,um,Surface,,Position,,Surface contact Area - cd68,1,34
Position Z,33.5926,um,Surface,,Position,,Surface contact Area - cd68,1,35
Position Z,34.1128,um,Surface,,Position,,Surface contact Area - cd68,1,36
Position Z,33.9147,um,Surface,,Position,,Surface contact Area - cd68,1,37
Position Z,33.9385,um,Surface,,Position,,Surface contact Area - cd68,1,38
Position Z,33.7861,um,Surface,,Position,,Surface contact Area - cd68,1,39
Position Z,33.5341,um,Surface,,Position,,Surface contact Area - cd68,1,40
Position Z,34.5261,um,Surface,,Position,,Surface contact Area - cd68,1,41
Position Z,34.603,um,Surface,,Position,,Surface contact Area - cd68,1,42
Position Z,34.3015,um,Surface,,Position,,Surface contact Area - cd68,1,43
Position Z,33.886,um,Surface,,Position,,Surface contact Area - cd68,1,44
Position Z,33.8303,um,Surface,,Position,,Surface contact Area - cd68,1,45
Position Z,33.3239,um,Surface,,Position,,Surface contact Area - cd68,1,46
Position Z,33.9267,um,Surface,,Position,,Surface contact Area - cd68,1,47
Position Z,33.025,um,Surface,,Position,,Surface contact Area - cd68,1,48
Position Z,34.5629,um,Surface,,Position,,Surface contact Area - cd68,1,49
Position Z,33.7799,um,Surface,,Position,,Surface contact Area - cd68,1,50
Position Z,33.4263,um,Surface,,Position,,Surface contact Area - cd68,1,51
Position Z,33.1212,um,Surface,,Position,,Surface contact Area - cd68,1,52
Position Z,32.6133,um,Surface,,Position,,Surface contact Area - cd68,1,53
Position Z,31.4548,um,Surface,,Position,,Surface contact Area - cd68,1,54
Sphericity,0.763434,,Surface,,,,Surface contact Area - cd68,1,0
Sphericity,0.257258,,Surface,,,,Surface contact Area - cd68,1,1
Sphericity,0.797248,,Surface,,,,Surface contact Area - cd68,1,2
Sphericity,0.403594,,Surface,,,,Surface contact Area - cd68,1,3
Sphericity,0.247757,,Surface,,,,Surface contact Area - cd68,1,4
Sphericity,0.526927,,Surface,,,,Surface contact Area - cd68,1,5
Sphericity,0.595171,,Surface,,,,Surface contact Area - cd68,1,6
Sphericity,0.577252,,Surface,,,,Surface contact Area - cd68,1,7
Sphericity,0.822661,,Surface,,,,Surface contact Area - cd68,1,8
Sphericity,0.313099,,Surface,,,,Surface contact Area - cd68,1,9
Sphericity,0.640428,,Surface,,,,Surface contact Area - cd68,1,10
Sphericity,0.272782,,Surface,,,,Surface contact Area - cd68,1,11
Sphericity,0.580416,,Surface,,,,Surface contact Area - cd68,1,12
Sphericity,0.630291,,Surface,,,,Surface contact Area - cd68,1,13
Sphericity,0.797248,,Surface,,,,Surface contact Area - cd68,1,14
Sphericity,0.669631,,Surface,,,,Surface contact Area - cd68,1,15
Sphericity,0.480492,,Surface,,,,Surface contact Area - cd68,1,16
Sphericity,0.205262,,Surface,,,,Surface contact Area - cd68,1,17
Sphericity,0.549038,,Surface,,,,Surface contact Area - cd68,1,18
Sphericity,0.797265,,Surface,,,,Surface contact Area - cd68,1,19
Sphericity,0.712956,,Surface,,,,Surface contact Area - cd68,1,20
Sphericity,0.335712,,Surface,,,,Surface contact Area - cd68,1,21
Sphericity,0.231289,,Surface,,,,Surface contact Area - cd68,1,22
Sphericity,0.34313,,Surface,,,,Surface contact Area - cd68,1,23
Sphericity,0.568329,,Surface,,,,Surface contact Area - cd68,1,24
Sphericity,0.326471,,Surface,,,,Surface contact Area - cd68,1,25
Sphericity,0.758799,,Surface,,,,Surface contact Area - cd68,1,26
Sphericity,0.263071,,Surface,,,,Surface contact Area - cd68,1,27
Sphericity,0.241528,,Surface,,,,Surface contact Area - cd68,1,28
Sphericity,0.669616,,Surface,,,,Surface contact Area - cd68,1,29
Sphericity,0.469728,,Surface,,,,Surface contact Area - cd68,1,30
Sphericity,0.281679,,Surface,,,,Surface contact Area - cd68,1,31
Sphericity,0.338253,,Surface,,,,Surface contact Area - cd68,1,32
Sphericity,0.270178,,Surface,,,,Surface contact Area - cd68,1,33
Sphericity,0.152014,,Surface,,,,Surface contact Area - cd68,1,34
Sphericity,0.523994,,Surface,,,,Surface contact Area - cd68,1,35
Sphericity,0.238014,,Surface,,,,Surface contact Area - cd68,1,36
Sphericity,0.326323,,Surface,,,,Surface contact Area - cd68,1,37
Sphericity,0.271628,,Surface,,,,Surface contact Area - cd68,1,38
Sphericity,0.536464,,Surface,,,,Surface contact Area - cd68,1,39
Sphericity,0.703427,,Surface,,,,Surface contact Area - cd68,1,40
Sphericity,0.168814,,Surface,,,,Surface contact Area - cd68,1,41
Sphericity,0.146293,,Surface,,,,Surface contact Area - cd68,1,42
Sphericity,0.194998,,Surface,,,,Surface contact Area - cd68,1,43
Sphericity,0.510625,,Surface,,,,Surface contact Area - cd68,1,44
Sphericity,0.65497,,Surface,,,,Surface contact Area - cd68,1,45
Sphericity,0.394054,,Surface,,,,Surface contact Area - cd68,1,46
Sphericity,0.151233,,Surface,,,,Surface contact Area - cd68,1,47
Sphericity,0.763441,,Surface,,,,Surface contact Area - cd68,1,48
Sphericity,0.12181,,Surface,,,,Surface contact Area - cd68,1,49
Sphericity,0.198716,,Surface,,,,Surface contact Area - cd68,1,50
Sphericity,0.31421,,Surface,,,,Surface contact Area - cd68,1,51
Sphericity,0.364167,,Surface,,,,Surface contact Area - cd68,1,52
Sphericity,0.398696,,Surface,,,,Surface contact Area - cd68,1,53
Sphericity,0.448834,,Surface,,,,Surface contact Area - cd68,1,54
Time,0,s,Surface,,,,Surface contact Area - cd68,1,0
Time,0,s,Surface,,,,Surface contact Area - cd68,1,1
Time,0,s,Surface,,,,Surface contact Area - cd68,1,2
Time,0,s,Surface,,,,Surface contact Area - cd68,1,3
Time,0,s,Surface,,,,Surface contact Area - cd68,1,4
Time,0,s,Surface,,,,Surface contact Area - cd68,1,5
Time,0,s,Surface,,,,Surface contact Area - cd68,1,6
Time,0,s,Surface,,,,Surface contact Area - cd68,1,7
Time,0,s,Surface,,,,Surface contact Area - cd68,1,8
Time,0,s,Surface,,,,Surface contact Area - cd68,1,9
Time,0,s,Surface,,,,Surface contact Area - cd68,1,10
Time,0,s,Surface,,,,Surface contact Area - cd68,1,11
Time,0,s,Surface,,,,Surface contact Area - cd68,1,12
Time,0,s,Surface,,,,Surface contact Area - cd68,1,13
Time,0,s,Surface,,,,Surface contact Area - cd68,1,14
Time,0,s,Surface,,,,Surface contact Area - cd68,1,15
Time,0,s,Surface,,,,Surface contact Area - cd68,1,16
Time,0,s,Surface,,,,Surface contact Area - cd68,1,17
Time,0,s,Surface,,,,Surface contact Area - cd68,1,18
Time,0,s,Surface,,,,Surface contact Area - cd68,1,19
Time,0,s,Surface,,,,Surface contact Area - cd68,1,20
Time,0,s,Surface,,,,Surface contact Area - cd68,1,21
Time,0,s,Surface,,,,Surface contact Area - cd68,1,22
Time,0,s,Surface,,,,Surface contact Area - cd68,1,23
Time,0,s,Surface,,,,Surface contact Area - cd68,1,24
Time,0,s,Surface,,,,Surface contact Area - cd68,1,25
Time,0,s,Surface,,,,Surface contact Area - cd68,1,26
Time,0,s,Surface,,,,Surface contact Area - cd68,1,27
Time,0,s,Surface,,,,Surface contact Area - cd68,1,28
Time,0,s,Surface,,,,Surface contact Area - cd68,1,29
Time,0,s,Surface,,,,Surface contact Area - cd68,1,30
Time,0,s,Surface,,,,Surface contact Area - cd68,1,31
Time,0,s,Surface,,,,Surface contact Area - cd68,1,32
Time,0,s,Surface,,,,Surface contact Area - cd68,1,33
Time,0,s,Surface,,,,Surface contact Area - cd68,1,34
Time,0,s,Surface,,,,Surface contact Area - cd68,1,35
Time,0,s,Surface,,,,Surface contact Area - cd68,1,36
Time,0,s,Surface,,,,Surface contact Area - cd68,1,37
Time,0,s,Surface,,,,Surface contact Area - cd68,1,38
Time,0,s,Surface,,,,Surface contact Area - cd68,1,39
Time,0,s,Surface,,,,Surface contact Area - cd68,1,40
Time,0,s,Surface,,,,Surface contact Area - cd68,1,41
Time,0,s,Surface,,,,Surface contact Area - cd68,1,42
Time,0,s,Surface,,,,Surface contact Area - cd68,1,43
Time,0,s,Surface,,,,Surface contact Area - cd68,1,44
Time,0,s,Surface,,,,Surface contact Area - cd68,1,45
Time,0,s,Surface,,,,Surface contact Area - cd68,1,46
Time,0,s,Surface,,,,Surface contact Area - cd68,1,47
Time,0,s,Surface,,,,Surface contact Area - cd68,1,48
Time,0,s,Surface,,,,Surface contact Area - cd68,1,49
Time,0,s,Surface,,,,Surface contact Area - cd68,1,50
Time,0,s,Surface,,,,Surface contact Area - cd68,1,51
Time,0,s,Surface,,,,Surface contact Area - cd68,1,52
Time,0,s,Surface,,,,Surface contact Area - cd68,1,53
Time,0,s,Surface,,,,Surface contact Area - cd68,1,54
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,0
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,1
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,2
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,3
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,4
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,5
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,6
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,7
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,8
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,9
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,10
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,11
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,12
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,13
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,14
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,15
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,16
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,17
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,18
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,19
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,20
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,21
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,22
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,23
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,24
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,25
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,26
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,27
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,28
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,29
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,30
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,31
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,32
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,33
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,34
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,35
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,36
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,37
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,38
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,39
Time Index,1,,Surface,,,,Surface contact Area - cd68,1,40
